id,type,name,classification
153617141,barangay,Marawi Poblacion,urban
153617142,barangay,Norhaya Village,urban
153617143,barangay,Papandayan Caniogan,urban
153618000,municipality,Masiu,
153618001,barangay,Abdullah Buisan,rural
153618002,barangay,Caramian Alim Raya,rural
153618003,barangay,Alip Lalabuan,rural
153618004,barangay,Alumpang Paino Mimbalay,rural
153618005,barangay,Mai Ditimbang Balindong,rural
153618007,barangay,Mai Sindaoloan Dansalan,rural
153618008,barangay,Lakadun,urban
153618018,barangay,Maranat Bontalis,rural
153618023,barangay,Dalog Balut,rural
153618032,barangay,Gindolongan Alabat,rural
153618034,barangay,Gondarangin Asa Adigao,rural
153618035,barangay,Sawir,rural
153618039,barangay,Moriatao-Bai Labay,rural
153618040,barangay,Laila Lumbac Bacon,rural
153618041,barangay,Lanco Dimapatoy,rural
153618042,barangay,Talub Langi,urban
153618043,barangay,Lomigis Sucod,rural
153618044,barangay,Macabangan Imbala,rural
153618045,barangay,Macadaag Talaguian,rural
153618047,barangay,Macalupang Lumbac Caramian,rural
153618052,barangay,Magayo Bagoaingud,rural
153618053,barangay,Macompara Apa Mimbalay,rural
153618055,barangay,Manalocon Talub,rural
153618060,barangay,Putad Marandang Buisan,rural
153618061,barangay,Matao Araza,rural
153618062,barangay,Mocamad Tangul,rural
153618069,barangay,Pantao,rural
153618077,barangay,Sambowang Atawa,rural
153618082,barangay,Tamboro Cormatan,rural
153618083,barangay,Towanao Arangga,rural
153618085,barangay,Tomambiling Lumbaca Ingud,rural
153618088,barangay,Unda Dayawan,urban
153618089,barangay,Buadi Amloy,rural
153618090,barangay,Kalilangan,rural
153618091,barangay,Lumbaca Ingud,rural
153619000,municipality,Mulondo,
153619002,barangay,Bangon,rural
153619005,barangay,Bubonga Guilopa,rural
153619006,barangay,Buadi-Abala,rural
153619007,barangay,Buadi-Bayawa,urban
153619008,barangay,Buadi-Insuba,urban
153619010,barangay,Bubong,rural
153619011,barangay,Cabasaran,rural
153619013,barangay,Cairatan,rural
153619014,barangay,Cormatan,rural
153619015,barangay,Poblacion (Dado),urban
153619016,barangay,Dalama,rural
153619018,barangay,Dansalan,rural
153619019,barangay,Dimarao,rural
153619022,barangay,Guilopa,rural
153619024,barangay,Ilian,urban
153619026,barangay,Kitambugun,rural
153619027,barangay,Lama (Bagoaingud),rural
153619028,barangay,Lilod,rural
153619030,barangay,Lilod Raybalai,rural
153619033,barangay,Lumbaca Ingud,rural
153619034,barangay,Lumbac (Lumbac Bubong),rural
153619035,barangay,Madaya,rural
153619037,barangay,Pindolonan,rural
153619038,barangay,Salipongan,rural
153619039,barangay,Sugan,rural
153619043,barangay,Bagoaingud,rural
153620000,municipality,Pagayawan (Tatarikan),
153620001,barangay,Ayong,rural
153620005,barangay,Bandara Ingud,rural
153620006,barangay,Bangon (Pob.),rural
153620011,barangay,Biala-an,rural
153620015,barangay,Diampaca,rural
153620019,barangay,Guiarong,rural
153620020,barangay,Ilian,rural
153620029,barangay,Madang,rural
153620030,barangay,Mapantao,rural
153620034,barangay,Ngingir (Kabasaran),rural
153620035,barangay,Padas,rural
153620037,barangay,Paigoay,rural
153620041,barangay,Pinalangca,rural
153620042,barangay,Poblacion (Lumbac),rural
153620045,barangay,Rangiran,rural
153620046,barangay,Rubokun,rural
153620054,barangay,Linindingan,rural
153620057,barangay,Kalaludan,rural
153621000,municipality,Piagapo,
153621001,barangay,Aposong,rural
153621002,barangay,Bagoaingud,rural
153621003,barangay,Bangco (Pob.),rural
153621004,barangay,Bansayan,rural
153621005,barangay,Basak,rural
153621006,barangay,Bobo,rural
153621007,barangay,Bubong Tawa-an,rural
153621008,barangay,Bubonga Mamaanun,rural
153621009,barangay,Bualan,rural
153621010,barangay,Bubong Ilian,rural
153621011,barangay,Gacap,rural
153621012,barangay,Katumbacan,rural
153621013,barangay,Ilian Poblacion,rural
153621014,barangay,Kalanganan,rural
153621015,barangay,Lininding,rural
153621017,barangay,Lumbaca Mamaan,rural
153621018,barangay,Mamaanun,rural
153621020,barangay,Mentring,rural
153621021,barangay,Olango,rural
153621022,barangay,Palacat,rural
153621023,barangay,Palao,rural
153621024,barangay,Paling,rural
153621025,barangay,Pantaon,rural
153621026,barangay,Pantar,rural
153621028,barangay,Paridi,rural
153621029,barangay,Pindolonan,rural
153621030,barangay,Radapan,rural
153621031,barangay,Radapan Poblacion,rural
153621032,barangay,Sapingit,rural
153621033,barangay,Talao,rural
153621034,barangay,Tambo,urban
153621035,barangay,Tapocan,rural
153621036,barangay,Taporug,rural
153621037,barangay,Tawaan,rural
153621038,barangay,Udalo,rural
153621039,barangay,Rantian,rural
153621040,barangay,Ilian,rural
153622000,municipality,Poona Bayabao (Gata),
153622001,barangay,Ataragadong,rural
153622002,barangay,Bangon,rural
153622004,barangay,Bansayan,urban
153622006,barangay,Bubong-Dimunda,urban
153622007,barangay,Bugaran,rural
153622008,barangay,Bualan,rural
153622011,barangay,Cadayonan,rural
153622012,barangay,Calilangan Dicala,rural
153622013,barangay,Calupaan,rural
153622014,barangay,Dimayon,rural
153622015,barangay,Dilausan,rural
153622018,barangay,Dongcoan,rural
153622019,barangay,Gadongan,rural
153622020,barangay,Poblacion (Gata Proper),urban
153622024,barangay,Liangan,rural
153622026,barangay,Lumbac,rural
153622027,barangay,Lumbaca Ingud,rural
153622030,barangay,Madanding,rural
153622034,barangay,Pantao,rural
153622035,barangay,Punud,urban
153622036,barangay,Ragayan,urban
153622037,barangay,Rogan Cairan,rural
153622041,barangay,Talaguian,urban
153622042,barangay,Rogan Tandiong Dimayon,rural
153622043,barangay,Taporog,rural
153623000,municipality,Pualas,
153623001,barangay,Badak,rural
153623002,barangay,Bantayan,rural
153623003,barangay,Basagad,rural
153623005,barangay,Bolinsong,rural
153623006,barangay,Boring,rural
153623008,barangay,Bualan,rural
153623012,barangay,Danugan,rural
153623013,barangay,Dapao,rural
153623014,barangay,Diamla,rural
153623015,barangay,Gadongan,rural
153623018,barangay,Ingud,rural
153623022,barangay,Linuk,rural
153623023,barangay,Lumbac,rural
153623024,barangay,Maligo,urban
153623025,barangay,Masao,rural
153623026,barangay,Notong,rural
153623030,barangay,Porug,rural
153623031,barangay,Romagondong,rural
153623033,barangay,Tambo (Pob.),urban
153623034,barangay,Tamlang,rural
153623035,barangay,Tuka,rural
153623036,barangay,Tomarompong,rural
153623037,barangay,Yaran,rural
153624000,municipality,Ditsaan-Ramain,
153624001,barangay,Bagoaingud,urban
153624006,barangay,Barimbingan,urban
153624009,barangay,Bayabao,urban
153624012,barangay,Buadi Babai,urban
153624013,barangay,Buadi Alao,urban
153624014,barangay,Buadi Oloc,urban
153624016,barangay,Pagalongan Buadiadingan,urban
153624024,barangay,Dado,urban
153624027,barangay,Dangimprampiai,urban
153624028,barangay,Darimbang,urban
153624030,barangay,Dilausan,urban
153624032,barangay,Ditsaan,urban
153624033,barangay,Gadongan,urban
153624038,barangay,Pagalongan Ginaopan,urban
153624042,barangay,Baclayan Lilod,urban
153624045,barangay,Linamon,urban
153624048,barangay,Lumbatan Ramain,urban
153624054,barangay,Buayaan Madanding,urban
153624055,barangay,Maindig Ditsaan,urban
153624057,barangay,Mandara,urban
153624058,barangay,Maranao Timber (Dalama),urban
153624064,barangay,Pagalongan Proper,urban
153624070,barangay,Polo,urban
153624077,barangay,Ramain Poblacion,urban
153624078,barangay,Ramain Proper,urban
153624079,barangay,Baclayan Raya,urban
153624081,barangay,Buayaan Raya,rural
153624082,barangay,Rantian,urban
153624086,barangay,Sundiga Bayabao,urban
153624087,barangay,Talub,urban
153624091,barangay,Buayaan Lilod,urban
153624092,barangay,Bubong Dangiprampiai,urban
153624093,barangay,Pagalongan Masioon,urban
153624094,barangay,Sultan Pangadapun,urban
153624095,barangay,Upper Pugaan,
153625000,municipality,Saguiaran,
153625001,barangay,Alinun,rural
153625002,barangay,Bagoaingud,rural
153625004,barangay,Batangan,urban
153625005,barangay,Cadayon,urban
153625006,barangay,Cadingilan,rural
153625007,barangay,Lumbac Toros,rural
153625008,barangay,Comonal,rural
153625009,barangay,Dilausan,rural
153625010,barangay,Gadongan,rural
153625012,barangay,Linao,rural
153625013,barangay,Limogao,rural
153625015,barangay,Lumbayanague,rural
153625018,barangay,Basak Maito,urban
153625019,barangay,Maliwanag,rural
153625020,barangay,Mapantao,rural
153625021,barangay,Mipaga,rural
153625022,barangay,Natangcopan,rural
153625023,barangay,Pagalamatan,rural
153625025,barangay,Pamacotan,rural
153625026,barangay,Panggao,rural
153625027,barangay,Pantao Raya,rural
153625028,barangay,Pantaon,rural
153625029,barangay,Patpangkat,rural
153625030,barangay,Pawak,rural
153625031,barangay,Dilimbayan,rural
153625032,barangay,Pindolonan,rural
153625033,barangay,Poblacion,urban
153625035,barangay,Salocad,rural
153625036,barangay,Sungcod,rural
153625037,barangay,Bubong,rural
153626000,municipality,Tamparan,
153626001,barangay,Bocalan,rural
153626002,barangay,Bangon,rural
153626004,barangay,Cabasaran,rural
153626007,barangay,Dilausan,rural
153626008,barangay,Lalabuan,rural
153626009,barangay,Lilod Tamparan,rural
153626010,barangay,Lindongan,rural
153626011,barangay,Linuk,rural
153626012,barangay,Occidental Linuk,rural
153626013,barangay,Linuk Oriental,rural
153626014,barangay,Lumbaca Ingud,rural
153626015,barangay,Lumbacaingud South,rural
153626016,barangay,Lumbaca Lilod,rural
153626019,barangay,Balutmadiar,rural
153626020,barangay,Mala-abangon,rural
153626021,barangay,Maliwanag,rural
153626022,barangay,Maidan Linuk,rural
153626024,barangay,Miondas,rural
153626027,barangay,New Lumbacaingud,rural
153626030,barangay,Pimbago-Pagalongan,rural
153626032,barangay,Pagayawan,rural
153626034,barangay,Picarabawan,rural
153626037,barangay,Poblacion I,rural
153626038,barangay,Poblacion II,rural
153626039,barangay,Poblacion III,rural
153626040,barangay,Poblacion IV,rural
153626041,barangay,Raya Niondas,rural
153626042,barangay,Raya Buadi Barao,rural
153626043,barangay,Raya Tamparan,rural
153626046,barangay,Salongabanding,rural
153626047,barangay,Saminunggay,rural
153626049,barangay,Talub,rural
153626050,barangay,Tatayawan North,rural
153626052,barangay,Tatayawan South,rural
153626054,barangay,Tubok,rural
153626058,barangay,Beruar,rural
153626062,barangay,Dasomalong,rural
153626064,barangay,Ginaopan,rural
153626065,barangay,Lumbac,rural
153626067,barangay,Minanga,rural
153626077,barangay,Lilod Tubok,rural
153626078,barangay,Mariatao Datu,rural
153626079,barangay,Pagalamatan Linuk,rural
153626080,barangay,Pindolonan Mariatao Sarip,rural
153627000,municipality,Taraka,
153627003,barangay,Bandera Buisan,rural
153627006,barangay,Boriongan,rural
153627007,barangay,Borowa,rural
153627008,barangay,Buadi Dingun,rural
153627009,barangay,Buadi Amao,rural
153627010,barangay,Buadi Amunta,rural
153627011,barangay,Buadi Arorao,rural
153627012,barangay,Buadi Atopa,rural
153627013,barangay,Buadi Dayomangga,rural
153627014,barangay,Buadi Ongcalo,rural
153627016,barangay,Bucalan,rural
153627017,barangay,Cadayonan Bagumbayan,rural
153627018,barangay,Caramat,rural
153627019,barangay,Carandangan Calopaan,rural
153627021,barangay,Datu Ma-as,rural
153627022,barangay,Dilabayan,rural
153627024,barangay,Dimayon,rural
153627028,barangay,Gapao Balindong,rural
153627029,barangay,Ilian,rural
153627035,barangay,Lumasa,rural
153627036,barangay,Lumbac Bagoaingud,rural
153627037,barangay,Lumbac Bubong Maindang,rural
153627038,barangay,Lumbac Pitakus,rural
153627042,barangay,Malungun,rural
153627043,barangay,Maruhom,rural
153627046,barangay,Masolun,rural
153627047,barangay,Moriatao Loksa Datu,rural
153627049,barangay,Pagalamatan,rural
153627050,barangay,Pindolonan,rural
153627051,barangay,Pitakus,urban
153627053,barangay,Ririk,rural
153627055,barangay,Salipongan,rural
153627056,barangay,Lumasa Proper (Salvador Concha),rural
153627057,barangay,Sambolawan,rural
153627058,barangay,Samporna Salamatollah,rural
153627060,barangay,Somiorang Bandingun,rural
153627061,barangay,Sigayan Proper,rural
153627062,barangay,Sunggod,rural
153627063,barangay,Sunding,rural
153627064,barangay,Supangan,rural
153627069,barangay,Tupa-an Buadiatupa,rural
153627070,barangay,Buadi Amunud,rural
153627071,barangay,Mangayao,rural
153628000,municipality,Tubaran,
153628001,barangay,Alog,rural
153628006,barangay,Beta,rural
153628009,barangay,Poblacion (Buribid),rural
153628012,barangay,Campo,rural
153628015,barangay,Datumanong,rural
153628016,barangay,Dinaigan,rural
153628017,barangay,Guiarong,rural
153628023,barangay,Mindamudag,rural
153628030,barangay,Paigoay-Pimbataan,rural
153628031,barangay,Polo,rural
153628033,barangay,Riantaran,rural
153628036,barangay,Tangcal,rural
153628037,barangay,Tubaran Proper,rural
153628038,barangay,Wago,rural
153628039,barangay,Bagiangun,rural
153628040,barangay,Gadongan,rural
153628041,barangay,Gaput,rural
153628042,barangay,Madaya,rural
153628043,barangay,Malaganding,rural
153628046,barangay,Metadicop,rural
153628047,barangay,Pagalamatan,rural
153629000,municipality,Tugaya,
153629001,barangay,Bagoaingud,urban
153629004,barangay,Bubong,urban
153629005,barangay,Buadi Alawang,urban
153629006,barangay,Buadi Dico,urban
153629010,barangay,Campong Talao,urban
153629011,barangay,Cayagan,urban
153629012,barangay,Dandanun,urban
153629014,barangay,Dilimbayan,urban
153629016,barangay,Gurain,urban
153629017,barangay,Poblacion (Ingud),urban
153629019,barangay,Lumbac,urban
153629021,barangay,Maidan,urban
153629022,barangay,Mapantao,urban
153629025,barangay,Pagalamatan,urban
153629026,barangay,Pandiaranao,urban
153629027,barangay,Pindolonan I,urban
153629028,barangay,Pindolonan II,urban
153629030,barangay,Putad,urban
153629031,barangay,Raya,urban
153629034,barangay,Sugod I,urban
153629036,barangay,Sugod Mawatan,urban
153629037,barangay,Sumbaga Rogong,urban
153629038,barangay,Tangcal,rural
153630000,municipality,Wao,
153630001,barangay,Amoyong,rural
153630002,barangay,Balatin,rural
153630003,barangay,Banga,rural
153630006,barangay,Buntongun,rural
153630007,barangay,Bo-ot,rural
153630009,barangay,Cebuano Group,rural
153630010,barangay,Christian Village,rural
153630011,barangay,Eastern Wao,rural
153630012,barangay,Extension Poblacion,urban
153630014,barangay,Gata,rural
153630016,barangay,Kabatangan,rural
153630017,barangay,Kadingilan,rural
153630019,barangay,Katutungan (Pob.),rural
153630021,barangay,Kilikili East,rural
153630022,barangay,Kilikili West,urban
153630025,barangay,Malaigang,rural
153630026,barangay,Manila Group,urban
153630029,barangay,Milaya,rural
153630030,barangay,Mimbuaya,rural
153630031,barangay,Muslim Village,rural
153630033,barangay,Pagalongan,rural
153630034,barangay,Panang,rural
153630035,barangay,Park Area (Pob.),rural
153630036,barangay,Pilintangan,rural
153630038,barangay,Serran Village,rural
153630042,barangay,Western Wao (Pob.),urban
153631000,municipality,Marogong,
153631001,barangay,Balut,rural
153631002,barangay,Bagumbayan,rural
153631004,barangay,Bitayan,rural
153631005,barangay,Bolawan,rural
153631006,barangay,Bonga,rural
153631008,barangay,Cabasaran,rural
153631009,barangay,Cahera,rural
153631010,barangay,Cairantang,rural
153631011,barangay,Canibongan,rural
153631012,barangay,Diragun,rural
153631015,barangay,Mantailoco,rural
153631016,barangay,Mapantao,rural
153631017,barangay,Marogong East,urban
153631018,barangay,Marogong Proper (Pob.),urban
153631020,barangay,Mayaman,rural
153631021,barangay,Pabrica,rural
153631023,barangay,Paigoay Coda,rural
153631024,barangay,Pasayanan,rural
153631026,barangay,Piangologan,rural
153631027,barangay,Puracan,rural
153631028,barangay,Romagondong,rural
153631029,barangay,Sarang,rural
153631031,barangay,Cadayonan,rural
153631032,barangay,Calumbog,rural
153632000,municipality,Calanogas,
153632004,barangay,Bubonga Ranao,rural
153632008,barangay,Calalaoan (Pob.),rural
153632015,barangay,Gas,rural
153632018,barangay,Inudaran,rural
153632019,barangay,Inoma,rural
153632031,barangay,Luguna,rural
153632038,barangay,Mimbalawag,rural
153632041,barangay,Ngingir,rural
153632042,barangay,Pagalongan,rural
153632043,barangay,Panggawalupa,rural
153632044,barangay,Pantaon,rural
153632048,barangay,Piksan,rural
153632050,barangay,Pindolonan,rural
153632052,barangay,Punud,rural
153632054,barangay,Tagoranao,rural
153632055,barangay,Taliboboka,rural
153632056,barangay,Tambac,rural
153633000,municipality,Buadiposo-Buntong,
153633001,barangay,Bacolod,rural
153633003,barangay,Bangon,rural
153633005,barangay,Buadiposo Lilod,rural
153633006,barangay,Buadiposo Proper,rural
153633007,barangay,Bubong,rural
153633008,barangay,Buntong Proper,rural
153633009,barangay,Cadayonan,rural
153633010,barangay,Dansalan,rural
153633011,barangay,Gata,rural
153633013,barangay,Kalakala,rural
153633014,barangay,Katogonan,rural
153633015,barangay,Lumbac,rural
153633017,barangay,Lumbatan Manacab,rural
153633018,barangay,Lumbatan Pataingud,rural
153633019,barangay,Manacab (Pob.),rural
153633020,barangay,Minanga (Buntong),rural
153633021,barangay,Paling,rural
153633022,barangay,Pindolonan,rural
153633023,barangay,Pualas,rural
153633025,barangay,Buadiposo Raya,rural
153633026,barangay,Sapot,rural
153633029,barangay,Tangcal,rural
153633030,barangay,Tarik,rural
153633031,barangay,Tuka,rural
153633033,barangay,Bangon Proper,rural
153633035,barangay,Raya Buntong (Buntong East),rural
153633037,barangay,Lunduban (Ragondingan),rural
153633038,barangay,Ragondingan East,rural
153633039,barangay,Ragondingan Proper,rural
